siteID,observer,date,startTime,interval,spp,d10,d20,d30,d40,d50,detection
BLOCDAVMD1,JYR,2018-05-29,0719,2,HOSP,5,1,0,0,0,V
BLOCDAVMD1,JYR,2018-05-29,0719,2,NOCA,1,0,0,0,1,V
BLOCDAVMD1,JYR,2018-05-29,0719,2,MODO,1,0,0,0,0,V
BLOCDAVMD1,JYR,2018-05-29,0719,2,NOCA,0,0,0,0,1,A
BLOCDAVMD1,JYR,2018-05-29,0719,2,HOWR,0,0,1,0,0,B
BLOCDAVMD1,JYR,2018-05-29,0719,3,HOWR,0,0,1,0,0,B
BLOCDAVMD1,JYR,2018-05-29,0719,3,RODO,2,0,0,0,0,V
BLOCDAVMD1,JYR,2018-05-29,0719,3,HOSP,5,0,0,0,0,V
BLOCDAVMD1,JYR,2018-05-29,0719,3,NOCA,1,0,0,0,0,B
BLOCDAVMD1,JYR,2018-05-29,0719,3,MODO,0,0,0,0,2,A
BLOCDAVMD1,JYR,2018-05-29,0719,3,SOSP,0,0,1,0,0,A
BLOCDAVMD1,JYR,2018-05-29,0719,3,EUST,1,0,0,0,0,B
BLOCDAVMD1,JYR,2018-05-29,0719,3,AMRO,2,0,0,0,0,B
GARDVALMD1,JYR,2018-05-31,0720,1,BLJA,1,0,1,0,0,B
GARDVALMD1,JYR,2018-05-31,0720,1,FICR,0,0,1,0,0,B
GARDVALMD1,JYR,2018-05-31,0720,1,HOWR,0,1,0,0,0,B
GARDVALMD1,JYR,2018-05-31,0720,1,RBWO,0,0,0,0,1,A
GARDVALMD1,JYR,2018-05-31,0720,1,RBWO,1,0,0,0,0,V
GARDVALMD1,JYR,2018-05-31,0720,2,CARW,0,0,0,0,1,A
GARDVALMD1,JYR,2018-05-31,0720,2,BLJA,0,1,0,0,0,V
GARDVALMD1,JYR,2018-05-31,0720,2,CARW,1,0,0,0,0,B
GARDVALMD1,JYR,2018-05-31,0720,2,HOFI,2,0,0,0,0,B
GARDVALMD1,JYR,2018-05-31,0720,2,BHCO,1,0,0,0,0,V
GARDVALMD1,JYR,2018-05-31,0720,2,BLJA,1,0,0,0,0,V
GARDVALMD1,JYR,2018-05-31,0720,2,NOCA,0,1,0,0,0,B
GARDVALMD1,JYR,2018-05-31,0720,3,DOWO,1,0,0,0,0,B
GARDVALMD1,JYR,2018-05-31,0720,3,HOFI,1,0,0,0,0,V
GARDVALMD1,JYR,2018-05-31,0720,3,BLJA,1,0,0,0,0,V
GARDVALMD1,JYR,2018-05-31,0720,3,CARW,1,,1,,1,A
GARDVALMD1,JYR,2018-05-31,0720,3,RBWO,,1,,,,B
GARDVALMD1,JYR,2018-05-31,0720,3,NOCA,,1,,,,A
GARDVALMD1,JYR,2018-05-31,0720,3,DOWO,,,,1,,A
STANJEFMD1,RWR,2018-05-01,0713,1,GRCA,0,1,0,0,0,A
STANJEFMD1,RWR,2018-05-01,0713,1,NOCA,0,2,0,0,0,A
STANJEFMD1,RWR,2018-05-01,0713,1,HOWR,0,0,0,0,1,A
STANJEFMD1,RWR,2018-05-01,0713,1,WTSP,1,0,0,0,0,V
STANJEFMD1,RWR,2018-05-01,0713,1,HOSP,0,0,1,0,0,A
STANJEFMD1,RWR,2018-05-01,0713,2,HOWR,0,0,0,0,1,A
STANJEFMD1,RWR,2018-05-01,0713,2,SOSP,0,0,0,0,1,A
STANJEFMD1,RWR,2018-05-01,0713,2,WTSP,0,1,0,0,0,A
STANJEFMD1,RWR,2018-05-01,0713,2,HOWR,0,0,0,1,0,V
STANJEFMD1,RWR,2018-05-01,0713,2,WTSP,1,0,0,0,0,A
STANJEFMD1,RWR,2018-05-01,0713,2,BLJA,0,2,0,0,0,V
STANJEFMD1,RWR,2018-05-01,0713,2,HOSP,0,1,0,0,0,A
STANJEFMD1,RWR,2018-05-01,0713,2,AMRO,0,0,0,0,1,A
STANJEFMD1,RWR,2018-05-01,0713,3,BLJA,1,0,0,0,0,V
STANJEFMD1,RWR,2018-05-01,0713,3,HOWR,0,0,0,0,1,A
STANJEFMD1,RWR,2018-05-01,0713,3,AMRO,0,0,0,0,1,V
STANJEFMD1,RWR,2018-05-01,0713,3,HOSP,0,0,0,1,0,V
STANJEFMD1,RWR,2018-05-01,0713,3,BLJA,0,0,1,0,0,V
CAMPROSMD1,EIE,2018-05-02,0713,1,AMRO,0,0,0,0,1,A
CAMPROSMD1,EIE,2018-05-02,0713,1,CARW,0,0,0,0,1,A
CAMPROSMD1,EIE,2018-05-02,0713,1,NOCA,0,0,0,0,1,A
CAMPROSMD1,EIE,2018-05-02,0713,1,BLJA,0,1,0,1,0,A
CAMPROSMD1,,2018-05-02,,,,0,0,0,,0,
CAMPROSMD1,EIE,2018-05-02,0713,1,AMCR,0,0,1,0,0,B
CAMPROSMD1,EIE,2018-05-02,0713,2,BLJA,0,1,0,0,0,A
CAMPROSMD1,EIE,2018-05-02,0713,2,CARW,0,0,0,0,1,A
CAMPROSMD1,EIE,2018-05-02,0713,2,AMRO,0,0,0,1,0,A
CAMPROSMD1,EIE,2018-05-02,0713,2,AMRO,0,1,0,0,0,A
CAMPROSMD1,EIE,2018-05-02,0713,3,AMRO,0,0,1,0,0,A
CAMPROSMD1,EIE,2018-05-02,0713,3,BLJA,0,1,0,0,0,A
CAMPROSMD1,EIE,2018-05-02,0713,3,GRCA,0,0,0,0,1,A
CAMPROSMD1,EIE,2018-05-02,0713,3,DOWO,0,1,0,0,0,V
CAMPROSMD1,EIE,2018-05-02,0713,3,NOCA,0,0,0,0,1,A
CAMPROSMD1,EIE,2018-05-02,0713,3,COGR,0,0,1,0,0,V
CAMPROSMD1,EIE,2018-05-02,0713,3,CARW,0,0,1,0,0,A
BACHMARNC1,EAF,2018-04-19,0700,1,GRCA,0,1,0,0,0,A
BACHMARNC1,EAF,2018-04-19,0700,1,AMRO,0,0,1,0,0,B
BACHMARNC1,EAF,2018-04-19,0700,1,EATO,0,0,0,1,0,A
BACHMARNC1,EAF,2018-04-19,0700,1,WTSP,0,0,0,0,1,A
BACHMARNC1,EAF,2018-04-19,0700,1,EABL,0,0,0,1,0,A
BACHMARNC1,EAF,2018-04-19,0700,1,CARW,0,0,0,1,0,A
BACHMARNC1,EAF,2018-04-19,0700,1,NOCA,0,0,0,1,0,A
BACHMARNC1,EAF,2018-04-19,0700,1,NOCA,0,0,1,0,0,A
BACHMARNC1,EAF,2018-04-19,0700,2,NOCA,0,0,0,0,1,V
BACHMARNC1,EAF,2018-04-19,0700,2,GRCA,0,0,1,0,0,A
BACHMARNC1,EAF,2018-04-19,0700,2,EATO,0,0,0,1,0,A
BACHMARNC1,EAF,2018-04-19,0700,2,TUTI,0,0,0,0,1,A
BACHMARNC1,EAF,2018-04-19,0700,2,EATO,0,0,0,0,1,A
BACHMARNC1,EAF,2018-04-19,0700,2,AMRO,0,0,0,0,1,A
BACHMARNC1,EAF,2018-04-19,0700,2,EUST,0,0,0,0,1,A
BACHMARNC1,EAF,2018-04-19,0700,2,WTSP,0,0,0,0,1,A
BACHMARNC1,EAF,2018-04-19,0700,2,DOWO,0,0,0,1,0,V
BACHMARNC1,EAF,2018-04-19,0700,3,GRCA,0,0,1,0,0,A
BACHMARNC1,EAF,2018-04-19,0700,3,TUTI,0,0,0,1,0,A
BACHMARNC1,EAF,2018-04-19,0700,3,EATO,0,0,0,0,1,B
BACHMARNC1,EAF,2018-04-19,0700,3,EUST,0,0,0,0,1,A
BACHMARNC1,EAF,2018-04-19,0700,3,EATO,0,0,0,0,1,A
BACHMARNC1,EAF,2018-04-19,0700,3,WTSP,0,0,0,0,1,A
BACHMARNC1,EAF,2018-04-19,0700,3,BAWW,0,0,0,1,0,A
BACHMARNC1,EAF,2018-04-19,0700,3,CARW,0,0,0,0,1,A
BAILPATNC1,EAF,2018-04-25,0706,1,WTSP,0,1,0,0,0,A
BAILPATNC1,EAF,2018-04-25,0706,1,CARW,0,0,1,0,0,A
BAILPATNC1,EAF,2018-04-25,0706,1,REVI,0,1,0,0,0,A
BAILPATNC1,EAF,2018-04-25,0706,1,SUTA,0,0,0,0,1,A
BAILPATNC1,EAF,2018-04-25,0706,1,REVI,0,0,0,1,0,A
BAILPATNC1,EAF,2018-04-25,0706,1,ACFL,0,0,0,0,1,A
BAILPATNC1,EAF,2018-04-25,0706,1,CACH,0,2,0,0,0,V
BAILPATNC1,EAF,2018-04-25,0706,1,REVI,0,0,1,0,0,A
BAILPATNC1,EAF,2018-04-25,0706,1,NOCA,0,0,0,0,1,A
BAILPATNC1,EAF,2018-04-25,0706,1,CACH,0,0,0,0,1,A
BAILPATNC1,EAF,2018-04-25,0706,1,BGGN,0,0,0,0,2,A
BAILPATNC1,EAF,2018-04-25,0706,2,SUTA,0,0,0,0,1,A
BAILPATNC1,EAF,2018-04-25,0706,2,WOTH,0,0,0,0,1,A
BAILPATNC1,EAF,2018-04-25,0706,2,REVI,0,0,0,0,1,A
BAILPATNC1,EAF,2018-04-25,0706,2,CARW,0,0,1,0,0,A
BAILPATNC1,EAF,2018-04-25,0706,2,ACFL,0,0,0,0,1,A
BAILPATNC1,EAF,2018-04-25,0700,2,REVI,0,0,0,0,1,A
BAILPATNC1,EAF,2018-04-25,0706,2,WTSP,0,1,0,0,0,A
BAILPATNC1,EAF,2018-04-25,0706,2,HOWA,0,0,0,0,1,A
BAILPATNC1,EAF,2018-04-25,0706,2,NOPA,0,0,0,0,1,A
BAILPATNC1,EAF,2018-04-25,0706,2,NOCA,0,0,0,0,1,A
BAILPATNC1,EAF,2018-04-25,0706,3,CARW,0,0,0,1,0,A
BAILPATNC1,EAF,2018-04-25,0706,3,YTVI,0,0,0,1,0,A
BAILPATNC1,EAF,2018-04-25,0706,3,WTSP,0,0,1,0,0,A
BAILPATNC1,EAF,2018-04-25,0706,3,NOCA,0,0,0,0,1,A
BAILPATNC1,EAF,2018-04-25,0706,3,TUTI,0,1,0,0,0,V
BAILPATNC1,EAF,2018-04-25,0706,3,BTBW,0,0,1,0,0,V
BAILPATNC1,EAF,2018-04-25,0706,3,NOPA,0,0,0,1,0,A
BAILPATNC1,EAF,2018-04-25,0706,3,RTHU,1,0,0,0,0,V
BAILPATNC1,EAF,2018-04-25,0706,3,ACFL,0,0,0,0,1,A
BAILPATNC1,EAF,2018-04-25,0706,3,BGGN,0,0,0,0,2,A
BAILPATNC1,EAF,2018-04-25,0706,3,WTSP,0,1,0,0,0,V
BAILPATNC1,EAF,2018-04-25,0706,3,REVI,0,0,0,1,0,A
CARLDAVFL1,ERF,2018-04-26,0630,1,NOCA,0,1,0,0,0,A
CARLDAVFL1,ERF,2018-04-26,0630,1,NOCA,0,0,0,1,0,A
CARLDAVFL1,ERF,2018-04-26,0630,1,NOCA,0,0,0,0,1,A
CARLDAVFL1,ERF,2018-04-26,0630,1,NOPA,0,0,0,1,0,A
CARLDAVFL1,ERF,2018-04-26,0630,1,NOCA,1,0,0,0,0,V
CARLDAVFL1,ERF,2018-04-26,0630,1,NOPA,0,0,0,0,1,A
CARLDAVFL1,ERF,2018-04-26,0630,1,CARW,0,0,0,1,0,A
CARLDAVFL1,ERF,2018-04-26,0630,2,NOCA,1,0,0,0,0,V
CARLDAVFL1,ERF,2018-04-26,0630,2,NOCA,0,0,1,0,0,A
CARLDAVFL1,ERF,2018-04-26,0630,2,NOPA,0,0,0,1,0,A
CARLDAVFL1,ERF,2018-04-26,0630,2,CARW,0,0,0,1,0,A
CARLDAVFL1,ERF,2018-04-26,0630,2,NOCA,0,0,1,0,0,A
CARLDAVFL1,ERF,2018-04-26,0630,2,NOPA,0,0,0,0,1,A
CARLDAVFL1,ERF,2018-04-26,0630,2,GCFL,0,0,0,0,1,A
CARLDAVFL1,ERF,2018-04-26,0630,3,NOCA,0,1,0,0,0,A
CARLDAVFL1,ERF,2018-04-26,0630,3,NOCA,0,0,0,1,0,A
CARLDAVFL1,ERF,2018-04-26,0630,3,NOCA,0,0,0,0,1,A
CARLDAVFL1,ERF,2018-04-26,0630,3,NOPA,0,0,0,0,1,A
CARLDAVFL1,ERF,2018-04-26,0630,3,CARW,0,0,1,0,0,A
CARLDAVFL1,ERF,2018-04-26,0630,3,CARW,0,0,0,0,1,A
CARLDAVFL1,ERF,2018-04-26,0630,3,CACH,0,0,1,0,0,A
CASEANNFL1,ERF,2018-05-08,0630,1,BDOW,0,0,1,0,0,A
CASEANNFL1,ERF,2018-05-08,0630,1,MODO,0,1,0,0,0,A
CASEANNFL1,ERF,2018-05-08,0630,1,AMCR,0,0,0,1,0,A
CASEANNFL1,ERF,2018-05-08,0630,1,NOPA,0,1,0,0,0,A
CASEANNFL1,ERF,2018-05-08,0630,1,NOCA,0,1,0,0,0,A
CASEANNFL1,ERF,2018-05-08,0630,1,CARW,0,0,1,0,0,A
CASEANNFL1,ERF,2018-05-08,0630,1,TUTI,0,0,0,1,0,A
CASEANNFL1,ERF,2018-05-08,0630,1,NOCA,0,0,0,0,1,A
CASEANNFL1,ERF,2018-05-08,0630,1,DOWO,0,0,0,1,0,A
CASEANNFL1,ERF,2018-05-08,0630,1,AMGO,0,0,0,0,1,A
CASEANNFL1,ERF,2018-05-08,0630,2,CARW,0,1,0,0,0,A
CASEANNFL1,ERF,2018-05-08,0630,2,NOCA,0,0,1,0,0,A
CASEANNFL1,ERF,2018-05-08,0630,2,BLJA,0,0,0,0,1,A
CASEANNFL1,ERF,2018-05-08,0630,2,NOCA,0,0,1,0,0,A
CASEANNFL1,ERF,2018-05-08,0630,2,NOPA,0,0,0,1,0,A
CASEANNFL1,ERF,2018-05-08,0630,2,GCFL,0,0,1,0,0,A
CASEANNFL1,ERF,2018-05-08,0630,3,NOPA,0,0,1,0,0,A
CASEANNFL1,ERF,2018-05-08,0630,3,CARW,0,1,0,0,0,A
CASEANNFL1,ERF,2018-05-08,0630,3,GCFL,0,0,0,1,0,V
CASEANNFL1,ERF,2018-05-08,0630,3,CARW,0,0,0,0,1,A
CASEANNFL1,ERF,2018-05-08,0630,3,NOCA,0,1,0,0,0,A
CASEANNFL1,ERF,2018-05-08,0630,3,NOCA,0,0,1,0,0,A
CHURCARFL1,ERF,2018-06-05,0610,1,NOCA,0,0,0,0,1,A
CHURCARFL1,ERF,2018-06-05,0610,1,BLJA,0,2,0,0,0,A
CHURCARFL1,ERF,2018-06-05,0610,1,CARW,0,0,0,0,1,A
CHURCARFL1,ERF,2018-06-05,0610,2,NOCA,0,1,0,0,0,A
CHURCARFL1,ERF,2018-06-05,0610,2,NOCA,0,0,0,1,0,A
CHURCARFL1,ERF,2018-06-05,0610,2,CARW,0,0,1,0,0,A
CHURCARFL1,ERF,2018-06-05,0610,2,CARW,0,0,0,0,1,A
CHURCARFL1,ERF,2018-06-05,0610,2,NOCA,0,0,0,1,0,A
CHURCARFL1,ERF,2018-06-05,0610,3,CARW,0,1,0,0,0,A
CHURCARFL1,ERF,2018-06-05,0610,3,CARW,0,0,0,0,1,A
CHURCARFL1,ERF,2018-06-05,0610,3,NOCA,1,0,0,0,0,V
CHURCARFL1,ERF,2018-06-05,0610,3,NOCA,0,0,1,0,0,A
CHURCARFL1,ERF,2018-06-05,0610,3,NOCA,0,0,0,1,0,A
CHURCARFL1,ERF,2018-06-05,0610,3,BLJA,0,0,0,1,0,A
CIBUJEAFL1,ERF,2018-04-19,0635,1,NOCA,0,0,1,0,0,A
CIBUJEAFL1,ERF,2018-04-19,0635,1,NOCA,0,0,0,0,1,A
CIBUJEAFL1,ERF,2018-04-19,0635,1,CACH,0,0,0,0,1,A
CIBUJEAFL1,ERF,2018-04-19,0635,1,NOPA,0,0,0,0,1,A
CIBUJEAFL1,ERF,2018-04-19,0635,1,CARW,0,0,0,0,1,A
CIBUJEAFL1,ERF,2018-04-19,0635,1,TUTI,0,0,0,1,0,A
CIBUJEAFL1,ERF,2018-04-19,0635,1,BHCO,0,0,0,1,0,A
CIBUJEAFL1,ERF,2018-04-19,0635,2,NOCA,0,1,0,0,0,A
CIBUJEAFL1,ERF,2018-04-19,0635,2,NOCA,0,1,0,0,0,V
CIBUJEAFL1,ERF,2018-04-19,0635,2,NOCA,0,0,1,0,0,A
CIBUJEAFL1,ERF,2018-04-19,0635,2,NOCA,0,0,0,0,1,A
CIBUJEAFL1,ERF,2018-04-19,0635,2,NOPA,0,0,0,0,1,A
CIBUJEAFL1,ERF,2018-04-19,0635,2,TUTI,0,0,0,1,0,A
CIBUJEAFL1,ERF,2018-04-19,0635,3,NOCA,0,1,0,0,0,A
CIBUJEAFL1,ERF,2018-04-19,0635,3,NOPA,0,0,0,1,0,A
CIBUJEAFL1,ERF,2018-04-19,0635,3,NOCA,0,0,1,0,0,A
CIBUJEAFL1,ERF,2018-04-19,0635,3,TUTI,0,0,0,1,0,A
CIBUJEAFL1,ERF,2018-04-19,0635,3,NOCA,0,0,0,0,1,A
CIBUJEAFL1,ERF,2018-04-19,0635,3,NOCA,0,0,0,0,1,A
CIBUJEAFL1,ERF,2018-04-19,0635,3,GRCA,1,0,0,0,0,V
CIBUJEAFL1,ERF,2018-04-19,0635,3,SUTA,0,0,0,0,1,A
COXANDFL1,ERF,2018-05-03,0630,1,CARW,0,0,0,1,0,A
COXANDFL1,ERF,2018-05-03,0630,1,CARW,0,0,0,0,1,A
COXANDFL1,ERF,2018-05-03,0630,1,NOCA,0,0,0,1,0,A
COXANDFL1,ERF,2018-05-03,0630,1,TUTI,0,0,0,0,1,A
COXANDFL1,ERF,2018-05-03,0630,1,NOPA,0,0,0,0,1,A
COXANDFL1,ERF,2018-05-03,0630,2,CARW,0,0,1,0,0,A
COXANDFL1,ERF,2018-05-03,0630,2,CARW,0,0,0,0,1,A
COXANDFL1,ERF,2018-05-03,0630,2,NOCA,0,0,1,0,0,A
COXANDFL1,ERF,2018-05-03,0630,2,NOCA,0,0,0,1,0,A
COXANDFL1,ERF,2018-05-03,0630,2,TUTI,0,0,0,1,0,A
COXANDFL1,ERF,2018-05-03,0630,2,CARW,0,0,0,1,0,A
COXANDFL1,ERF,2018-05-03,0630,2,NOPA,0,0,0,0,1,A
COXANDFL1,ERF,2018-05-03,0630,3,NOPA,0,0,0,0,1,A
COXANDFL1,ERF,2018-05-03,0630,3,CARW,0,0,1,0,0,A
COXANDFL1,ERF,2018-05-03,0630,3,NOCA,0,1,0,0,0,V
COXANDFL1,ERF,2018-05-03,0630,3,NOCA,0,0,0,1,0,A
COXANDFL1,ERF,2018-05-03,0630,3,CARW,0,0,0,0,1,A
COXANDFL1,ERF,2018-05-03,0630,3,NOCA,0,0,0,1,0,A
COXANDFL1,ERF,2018-05-03,0630,3,CARW,0,0,0,1,0,A
COXANDFL1,ERF,2018-05-03,0630,3,TUTI,0,0,0,0,1,A
COXANDFL1,ERF,2018-05-03,0630,3,CACH,0,0,0,0,1,A
PALUMATFL1,ERF,2018-05-19,0615,1,CARW,0,0,0,1,0,A
PALUMATFL1,ERF,2018-05-19,0615,1,NOCA,0,0,0,1,0,A
PALUMATFL1,ERF,2018-05-19,0615,1,NOPA,0,0,0,0,1,A
PALUMATFL1,ERF,2018-05-19,0615,2,CARW,0,0,1,0,0,A
PALUMATFL1,ERF,2018-05-19,0615,2,NOPA,0,0,1,0,0,A
PALUMATFL1,ERF,2018-05-19,0615,2,TUTI,0,0,0,0,1,A
PALUMATFL1,ERF,2018-05-19,0615,2,CARW,0,0,0,0,1,A
PALUMATFL1,ERF,2018-05-19,0615,2,NOCA,0,0,0,1,0,A
PALUMATFL1,ERF,2018-05-19,0615,2,GCFL,0,0,1,0,0,A
PALUMATFL1,ERF,2018-05-19,0615,2,NOPA,0,0,0,0,1,A
PALUMATFL1,ERF,2018-05-19,0615,3,CARW,0,0,1,0,0,A
PALUMATFL1,ERF,2018-05-19,0615,3,NOPA,0,0,1,0,0,A
PALUMATFL1,ERF,2018-05-19,0615,3,NOPA,0,0,0,0,1,A
PALUMATFL1,ERF,2018-05-19,0615,3,GCFL,0,0,1,0,0,A
PALUMATFL1,ERF,2018-05-19,0615,3,NOCA,0,0,1,0,0,V
PALUMATFL1,ERF,2018-05-19,0615,3,NOCA,0,0,0,0,1,A
BEEGERLNC1,EAF,2018-04-27,0714,1,AMRO,0,0,1,0,0,A
BEEGERLNC1,EAF,2018-04-27,0714,1,NOCA,0,0,0,1,0,A
BEEGERLNC1,EAF,2018-04-27,0714,1,SOSP,0,1,0,0,0,B
BEEGERLNC1,EAF,2018-04-27,0714,1,HOWR,0,0,1,0,0,A
BEEGERLNC1,EAF,2018-04-27,0714,1,HOFI,0,0,0,0,1,A
BEEGERLNC1,EAF,2018-04-27,0714,1,GRCA,0,0,0,1,0,V
BEEGERLNC1,EAF,2018-04-27,0714,1,NOCA,0,0,1,0,0,A
BEEGERLNC1,EAF,2018-04-27,0714,1,CHSP,0,0,1,0,0,V
BEEGERLNC1,EAF,2018-04-27,0714,1,EABL,0,0,0,0,1,A
BEEGERLNC1,EAF,2018-04-27,0714,1,EATO,0,0,0,0,1,A
BEEGERLNC1,EAF,2018-04-27,0714,1,HOFI,0,0,0,1,0,A
BEEGERLNC1,EAF,2018-04-27,0714,1,CARW,0,0,1,0,0,A
BEEGERLNC1,EAF,2018-04-27,0714,1,CARW,0,0,0,0,1,A
BEEGERLNC1,EAF,2018-04-27,0714,2,CARW,0,0,0,0,1,A
BEEGERLNC1,EAF,2018-04-27,0714,2,CARW,0,0,1,0,0,B
BEEGERLNC1,EAF,2018-04-27,0714,2,AMCR,0,0,0,0,1,A
BEEGERLNC1,EAF,2018-04-27,0714,2,BLJA,0,0,0,0,1,A
BEEGERLNC1,EAF,2018-04-27,0714,2,SOSP,1,0,0,0,0,B
BEEGERLNC1,EAF,2018-04-27,0714,2,NOCA,0,0,0,0,1,A
BEEGERLNC1,EAF,2018-04-27,0714,2,HOWR,0,0,0,1,0,A
BEEGERLNC1,EAF,2018-04-27,0714,2,HOFI,0,0,0,0,1,A
BEEGERLNC1,EAF,2018-04-27,0714,2,SOSP,1,0,0,0,0,A
BEEGERLNC1,EAF,2018-04-27,0714,2,CHSW,0,3,0,0,0,B
BEEGERLNC1,EAF,2018-04-27,0714,2,EATO,0,0,0,1,0,A
BEEGERLNC1,EAF,2018-04-27,0714,2,CARW,0,0,1,0,0,V
BEEGERLNC1,EAF,2018-04-27,0714,2,TUTI,0,0,0,1,0,A
BEEGERLNC1,EAF,2018-04-27,0714,3,TUTI,0,0,0,1,0,A
BEEGERLNC1,EAF,2018-04-27,0714,3,EATO,0,0,0,1,0,A
BEEGERLNC1,EAF,2018-04-27,0714,3,EUST,0,0,1,0,0,V
BEEGERLNC1,EAF,2018-04-27,0714,3,CARW,0,0,1,0,0,B
BEEGERLNC1,EAF,2018-04-27,0714,3,HOWR,0,0,0,1,0,A
BEEGERLNC1,EAF,2018-04-27,0714,3,AMGO,0,0,0,0,1,A
BEEGERLNC1,EAF,2018-04-27,0714,3,CARW,0,0,0,1,0,A
BEEGERLNC1,EAF,2018-04-27,0714,3,NOCA,0,0,0,0,1,A
BEEGERLNC1,EAF,2018-04-27,0714,3,CHSP,0,0,1,0,0,A
BEEGERLNC1,EAF,2018-04-27,0714,3,AMCR,0,0,0,0,1,B
BEEGERLNC1,EAF,2018-04-27,0714,3,AMRO,0,0,0,0,1,A
BUDNNORNC1,EAF,2018-05-01,0703,1,DOWO,0,1,0,0,0,B
BUDNNORNC1,EAF,2018-05-01,0703,1,WTSP,0,1,0,0,0,B
BUDNNORNC1,EAF,2018-05-01,0703,1,REVI,0,0,0,0,1,A
BUDNNORNC1,EAF,2018-05-01,0703,1,WTSP,0,1,0,0,0,V
BUDNNORNC1,EAF,2018-05-01,0703,1,WTSP,0,0,0,1,0,A
BUDNNORNC1,EAF,2018-05-01,0703,1,TUTI,0,0,1,0,0,A
BUDNNORNC1,EAF,2018-05-01,0703,1,CHSP,0,0,0,0,1,A
BUDNNORNC1,EAF,2018-05-01,0703,1,NOCA,0,0,0,0,1,A
BUDNNORNC1,EAF,2018-05-01,0703,1,CACH,0,0,0,1,0,A
BUDNNORNC1,EAF,2018-05-01,0703,1,BGGN,0,0,1,0,0,A
BUDNNORNC1,EAF,2018-05-01,0703,1,AMGO,0,1,0,0,0,A
BUDNNORNC1,EAF,2018-05-01,0703,1,TUTI,0,0,0,1,0,A
BUDNNORNC1,EAF,2018-05-01,0703,2,REVI,0,0,0,0,1,A
BUDNNORNC1,EAF,2018-05-01,0703,2,TUTI,0,0,0,1,0,A
BUDNNORNC1,EAF,2018-05-01,0703,2,REVI,0,0,0,0,1,A
BUDNNORNC1,EAF,2018-05-01,0703,2,WTSP,0,0,2,0,0,V
BUDNNORNC1,EAF,2018-05-01,0703,2,NOCA,0,0,0,1,0,A
BUDNNORNC1,EAF,2018-05-01,0703,2,BGGN,0,0,1,0,0,A
BUDNNORNC1,EAF,2018-05-01,0703,2,CHSP,1,0,0,0,0,V
BUDNNORNC1,EAF,2018-05-01,0703,2,TUTI,1,0,0,0,0,B
BUDNNORNC1,EAF,2018-05-01,0703,2,BTBW,0,0,0,0,1,A
BUDNNORNC1,EAF,2018-05-01,0703,3,TUTI,0,2,0,0,0,B
BUDNNORNC1,EAF,2018-05-01,0703,3,WTSP,0,0,2,0,0,B
BUDNNORNC1,EAF,2018-05-01,0703,3,AMGO,0,1,0,0,0,A
BUDNNORNC1,EAF,2018-05-01,0703,3,BGGN,0,0,1,0,0,A
BUDNNORNC1,EAF,2018-05-01,0703,3,REVI,0,0,0,0,1,A
BUDNNORNC1,EAF,2018-05-01,0703,3,BTBW,0,0,0,0,1,A
BUDNNORNC1,EAF,2018-05-01,0703,3,COYE,0,0,0,0,1,A
BUDNNORNC1,EAF,2018-05-01,0703,3,CHSP,0,0,0,0,1,A
CASTTOMNC1,EAF,2018-05-03,0716,1,AMRO,0,1,0,0,0,V
CASTTOMNC1,EAF,2018-05-03,0716,1,HOFI,0,0,1,0,0,A
CASTTOMNC1,EAF,2018-05-03,0716,1,NOCA,0,0,0,0,1,A
CASTTOMNC1,EAF,2018-05-03,0716,1,GRCA,0,0,0,0,1,A
CASTTOMNC1,EAF,2018-05-03,0716,1,HOWR,0,0,0,1,0,A
CASTTOMNC1,EAF,2018-05-03,0716,1,CARW,0,0,0,0,1,A
CASTTOMNC1,EAF,2018-05-03,0716,1,NOCA,0,0,0,0,1,A
CASTTOMNC1,EAF,2018-05-03,0716,1,AMRO,0,0,0,1,0,A
CASTTOMNC1,EAF,2018-05-03,0716,1,BAWW,0,0,1,0,0,A
CASTTOMNC1,EAF,2018-05-03,0716,1,NOCA,0,0,0,2,0,B
CASTTOMNC1,EAF,2018-05-03,0716,1,DOWO,0,0,0,1,0,A
CASTTOMNC1,EAF,2018-05-03,0716,1,CARW,0,0,1,0,0,A
CASTTOMNC1,EAF,2018-05-03,0716,1,EATO,0,0,0,0,1,A
CASTTOMNC1,EAF,2018-05-03,0716,1,EATO,0,0,1,0,0,A
CASTTOMNC1,EAF,2018-05-03,0716,2,CARW,0,0,1,0,0,A
CASTTOMNC1,EAF,2018-05-03,0716,2,NOCA,0,0,0,1,0,A
CASTTOMNC1,EAF,2018-05-03,0716,2,HOFI,1,0,0,0,0,B
CASTTOMNC1,EAF,2018-05-03,0716,2,AMGO,0,0,0,0,1,A
CASTTOMNC1,EAF,2018-05-03,0716,2,GRCA,1,0,0,0,0,V
CASTTOMNC1,EAF,2018-05-03,0716,2,NOCA,0,0,0,0,1,B
CASTTOMNC1,EAF,2018-05-03,0716,2,AMRO,0,0,0,1,0,A
CASTTOMNC1,EAF,2018-05-03,0716,2,BHCO,0,0,0,0,1,A
CASTTOMNC1,EAF,2018-05-03,0716,2,NOCA,0,0,1,0,0,V
CASTTOMNC1,EAF,2018-05-03,0710,2,AMGO,0,0,0,0,1,A
