siteID,date,observer,time,bandNumber,long,lat,type,notes,forayNumber
WATSJOSFL1,2017-06-03,ERF,0936,2541-40437,-82.45228,29.67742,F,"X ONLY, MISSING B AND Y BANDS",1
DICKSUSPA1,2017-06-03,LY,1045,1342-45506,99999,99999,F,noData,1
FLOWANGGA1,2017-06-03,CLG,1008,2651-52446,-84.55555,34.10732,F,"OX,Y GRCA",1
FLOWANGGA1,2017-06-03,CLG,0730,2711-57735,-84.55444,34.10582,I,CARW,1
ROHRSALMD1,2017-06-02,JLM,0745,2531-90281,-76.552773,38.8599,I,noData,99999
SINGVIRDC1,2017-06-02,JLM,0001,2711-57705,-77.07608,38.94704,F,noData,1
WHITLIZFL1,2017-06-02,ERF,0739,2541-37511,-82.31417,29.65242,F,noData,1
WHITLIZFL1,2017-06-02,ERF,0750,2331-09333,-82.3137,29.65219,F,noData,1
ALEXROBPA1,2017-06-02,LY,0930,2711-77345,99999,99999,F,noData,1
DELUKARVA2,2017-06-02,AKW,1122,2711-77163,-77.07788,38.89239,I,noData,99999
PRESHOUFL1,2017-06-02,ERF,0947,2641-96766,-82.35458,29.65089,F,noData,1
STANJEFMD1,2017-06-01,akw,0950,2711-77554,-77.0684,38.97862,F,right leg band missing,2711-77554
THOMDEBPA1,2017-06-01,LY,0900,1352-46367,99999,99999,F,noData,1
WOODELEVA1,2017-06-01,JLM,1026,2421-11955,-77.15359,38.89055,F,noData,1
WOODELEVA1,2017-06-01,JLM,1059,2651-47684,-77.15189,38.88909,F,noData,1
DAVIALIVA1,2017-06-01,JLM,0700,2571-89968,-77.09666,38.89876,F,noData,1
DAVIALIVA1,2017-06-01,JLM,0715,2641-63794,-77.09703,38.89819,F,noData,1
DAVIALIVA1,2017-06-01,JLM,0737,2441-13838,-77.09543,38.89803,F,noData,1
DAVIALIVA1,2017-06-01,JLM,0913,2710-54279,-77.09644,38.89877,F,noData,1
NATURTLFL1,2017-06-01,ERF,0955,2661-31375,-82.36898,29.63318,F,noData,1
NATURTLFL1,2017-06-01,ERF,1029,2571-90207,-82.36895,29.63235,F,noData,1
BLUEHPKGA1,2017-05-31,CLG,1018,1352-27690,-84.38034,33.86593,F,"R,YX GRCA",1
DEGELAUNC1,2017-05-31,AJB,0850,2701-55837,99999,99999,I,noData,99999
DEPHKATPA1,2017-05-31,LY,1000,2541-40511,99999,99999,F,noData,1
CONNJOHNC1,2017-05-30,AJB,0645,0851-39803,99999,99999,I,noData,99999
CONNJOHNC1,2017-05-30,AJB,0850,2711-64048,99999,99999,I,noData,99999
STRAELEGA1,2017-05-29,CLG,0854,2701-39020,-84.35555,33.85645,F,"XO,G M NOCA",1
LUCAJILMD1,2017-05-27,JLM,0820,2531-90271,-77.10615,38.94979,F,noData,1
MCDOELIVA1,2017-05-27,AKW,1118,1352-46145,-77.07892,38.79392,F,With 2 fledglings,1
MCGEMANPA1,2017-05-27,LY,0945,2661-08040,99999,99999,F,noData,1
MCGEMANPA1,2017-05-27,LY,0950,2661-08041,99999,99999,F,noData,1
MCNAKRIMD1,2017-05-27,JLM,0001,2651-56764,-77.09834,38.95843,F,noData,1
BILLPAIDC1,2017-05-26,AKW,1035,2711-54855,-77.01293,38.97189,F,noData,1
DISALINGA1,2017-05-26,CLG,1009,2641-63344,-84.33417,33.77554,F,"KX,B M NOCA",1
LADYKENNC1,2017-05-26,AJB,0730,2711-64171,99999,99999,I,noData,99999
ONTAHOUDC1,2017-05-26,JLM,1052,2651-47583,-77.04259,38.92417,F,noData,1
ONTAHOUDC1,2017-05-26,JLM,1105,1352-46241,-77.04265,38.92569,I,noData,99999
ONTAHOUDC1,2017-05-26,JLM,1030,1352-46242,-77.04121,38.92627,F,Has one fledgling,1
DWORBARPA1,2017-05-25,LY,0830,2741-54811,99999,99999,F,noData,1
EWINSAMFL1,2017-05-25,ERF,0742,2541-40429,-82.36182,29.66198,F,noData,1
LOFLKATNC1,2017-05-25,AJB,0645,0851-39857,99999,99999,I,noData,99999
LOFLKATNC1,2017-05-25,AJB,0720,2180-92413,99999,99999,I,noData,99999
LOFLKATNC1,2017-05-25,AJB,0745,2711-64031,99999,99999,I,noData,99999
LOFLKATNC1,2017-05-25,AJB,0800,0951-61593,99999,99999,I,noData,99999
BEARKARNC1,2017-05-24,AJB,0930,0951-61588,-78.6659,35.8674,F,noData,1
BEARKARNC1,2017-05-24,AJB,1005,2711-64050,-78.6659,35.8674,F,noData,1
BAILEESVA1,2017-05-23,"KLW, AKW",1238,2750-44450,-77.14307,38.85206,F,noData,1
BAILEESVA1,2017-05-23,"KLW, AKW",1256,2710-54398,-77.14301,38.85022,F,noData,1
DEMAPATPA1,2017-05-23,LY,0845,1352-46401,99999,99999,F,noData,1
DEMAPATPA1,2017-05-23,LY,0930,2661-33001,99999,99999,F,noData,1
DEMAPATPA1,2017-05-23,LY,1000,2641-64086,99999,99999,F,noData,1
DEMAPATPA1,2017-05-23,LY,1025,2651-56506,99999,99999,F,noData,1
HARABARNC1,2017-05-22,AJB,0850,2180-92517,99999,99999,I,noData,99999
HARABARNC1,2017-05-22,AJB,1330,2711-64194,99999,99999,I,noData,99999
JOHNSCOGA1,2017-05-22,CLG,0821,1292-64381,-84.36269,33.78105,I,"AMRO R,G",1
JOHNSCOGA1,2017-05-22,CLG,0930,2711-54890,-84.36189,33.7818,F,"K?,X SOSP",1
JOHNSCOGA1,2017-05-22,CLG,0937,1292-47380,-84.36348,33.78076,F,"R,GX AMRO",1
JOHNSCOGA1,2017-05-22,CLG,1021,2651-47380,-84.36263,33.78131,F,"M NOCA O,GX",1
HAHNMARNC1,2017-05-20,AJB,0945,2180-92429,-78.1018,35.7464,F,noData,1
PATCLORDC1,2017-05-20,KLW,0800,2750-64371,-77.03533,38.97605,I,Singing on a dinosaur!!!!,99999
FORESESMD1,2017-05-19,KLW,1248,2641-96995,-77.02049,39.03436,F,noData,1
FORESESMD1,2017-05-19,KLW,1310,2571-90190,-77.0193,39.03405,F,noData,1
HARVSUENC1,2017-05-19,AJB,0700,0851-39819,99999,99999,I,noData,99999
HARVSUENC1,2017-05-19,AJB,0715,1352-92405,99999,99999,I,noData,99999
HARVSUENC1,2017-05-19,DH,0820,0851-39818,99999,99999,P,noData,99999
DEBRMARNC1,2017-05-18,AJB,0645,0851-39827,99999,99999,I,noData,99999
DEBRMARNC1,2017-05-18,AJB,0655,0851-39955,99999,99999,I,noData,99999
DEBRMARNC1,2017-05-18,AJB,0730,1352-92442,99999,99999,I,noData,99999
DEBRMARNC1,2017-05-18,AJB,0800,2711-64169,99999,99999,I,noData,99999
DEBRMARNC1,2017-05-18,AJB,1015,0851-39956,-79.0645,35.9274,F,noData,1
COTTVANNC1,2017-05-17,AJB,0815,2790-44907,99999,99999,I,noData,99999
COTTVANNC1,2017-05-17,AJB,1050,2711-64107,-78.7059,35.9012,F,noData,1
JAMESESVA1,2017-05-17,KLW,1151,2641-96857,-77.14054,38.91662,I,noData,99999
MANEXXXFL1,2017-05-17,ERF,0942,2661-07860,-82.31693,29.43878,F,noData,1
KOTCMELGA1,2017-05-16,CLG,0928,2651-47450,-84.54377,33.35876,F,"Y/X,? M NOCA",1
KOTCMELGA1,2017-05-16,CLG,0934,2641-96797,-84.54398,33.35809,F,R.YX M NOCA,1
SORECLYNC1,2017-05-15,AJB,1120,0851-39973,-78.4534,35.6815,F,noData,1
BAILEESVA1,2017-05-15,jlm,1249,2561-56884,-77.1428,38.85057,F,noData,1
BAILEESVA1,2017-05-15,akw,1249,2651-52149,-77.1428,38.85057,F,noData,1
BAILEESVA1,2017-05-15,klw,1249,2561-56900,-77.1428,38.85057,F,noData,1
CARTJOYGA1,2017-05-14,CLG,1003,1372-29614,-84.3527,33.73102,F,noData,1
CARTJOYGA1,2017-05-14,CLG,1008,2711-77913,-84.35291,33.7313,F,"W,BX SOSP",1
CARTJOYGA1,2017-05-14,CLG,1003,1372-29613,-84.3527,33.73102,F,noData,1
CARTJOYGA1,2017-05-14,CLG,0951,2341-30179,-84.35033,33.73122,F,M SOSP,1
CARTJOYGA1,2017-05-14,CLG,0956,2641-63318,-84.35236,33.73146,F,"O,OX F NOCA",1
CARTJOYGA1,2017-05-14,CLG,1003,2341-30180,-84.3527,33.73102,F,"B,G SOSP",1
FISHFERVA1,2017-05-13,KLW,1013,2651-47609,-77.13242,38.91252,F,noData,1
FISHFERVA1,2017-05-13,KLW,1017,2531-90261,-77.13275,38.91253,F,noData,1
FISHFERVA1,2017-05-13,AKW,1103,2571-70346,-77.13092,38.91316,F,MISSING G BAND,1
FISHFERVA1,2017-05-13,akw,1110,2750-64212,-77.1306,38.9123,F,decimating cicada,1
FISHFERVA1,2017-05-13,akw,1119,2641-96972,-77.13027,38.91196,F,noData,1
HANSAMYNC1,2017-05-12,AJB,0721,0851-39899,99999,99999,I,noData,99999
HANSAMYNC1,2017-05-12,AJB,1117,2180-92533,-79.784,36.084,F,noData,1
JOHNAESVA1,2017-05-10,KLW,1104,2651-56206,-77.12676,38.83476,F,noData,1
JOHNAESVA1,2017-05-10,klw,1109,2541-40485,-77.12676,38.83476,F,noData,1
CHANSYLGA1,2017-05-09,CLG,0947,1292-64382,-84.30132,33.79697,F,"Y,? BRTH",1
MARRPETMD2,2017-05-09,klw akw,0947,1232-94749,-77.00241,38.97529,F,"XY, Y",1
MARRPETMD2,2017-05-09,klw akw,1030,2421-62300,-77.0009,38.97382,F,noData,1
MARRPETMD2,2017-05-09,klw,1051,2711-54852,-77.00157,38.9745,F,noData,1
WALTANNNC1,2017-05-08,AJB,0905,2790-45015,99999,99999,I,noData,99999
WALTANNNC1,2017-05-08,AJB,0920,0851-39870,99999,99999,I,noData,99999
LYCEEESMD1,2017-05-08,akw,0913,2641-96886,-77.06456,38.98661,I,noData,99999
LYCEEESMD1,2017-05-08,akw,0914,2651-56228,-77.06456,38.98661,I,noData,99999
MOSELYNNC1,2017-05-07,AJB,1120,0851-39865,-79.4249,36.0513,F,noData,2
MOSELYNNC1,2017-05-07,AJB,1145,2701-55808,99999,99999,I,noData,99999
NORTLAUGA1,2017-05-07,CLG,1106,2711-58052,-84.34359,33.94928,F,"X,KO SOSPS",1
NORTLAUGA1,2017-05-07,CLG,1119,1292-64387,-84.34358,33.94907,F,"RX,W BRTH",1
POVEANGGA1,2017-05-05,CLG,0945,2711-57731,-84.412,33.72455,F,"?X,Y SOSP",1
CAMPGLOMD1,2017-05-03,KLW,1002,2660-75749,-76.92827,39.06426,F,No red band - definitely XG on left,1
DAVICARGA1,2017-05-02,CLG,0730,2651-47452,-83.98652,33.52598,I,"F NOCA RB,X",99999
JENSKEINC1,2017-05-02,AJB,0832,0851-39816,-78.8044,35.7492,F,noData,1
JENSKEINC1,2017-05-02,AJB,0958,0851-39813,-78.8054,35.7469,F,noData,2
BAILEESVA1,2017-05-01,klw,1247,2710-54398,-77.14343,38.84935,F,noData,1
BAILEESVA1,2017-05-01,akw,1301,1352-46589,-77.14503,3885064,F,noData,1
BAILPATNC1,2017-05-01,AJB,0650,2711-64141,99999,99999,I,noData,99999
MANDMARNC1,2017-04-30,AJB,1230,1352-92448,99999,99999,I,noData,99999
MANDMARNC1,2017-04-30,AJB,1305,2711-64012,99999,99999,I,noData,99999
PARKDIAGA1,2017-04-30,CLG,1122,2711-58026,84.30333,33.77845,F,"K,X- SOSP Missing yellow band",1
VONGJENMD1,2017-04-29,AKW,0932,2571-90100,-77.13054,39.00956,F,noData,1
VONGJENMD1,2017-04-29,KLW,0938,2641-63760,-77.13001,39.00958,F,noData,1
STEWBETMD1,2017-04-28,AKW,1100,2651-47693,-76.98494,39.08415,F,noData,1
WINSEMIGA1,2017-04-28,CLG,1005,2641-96789,-84.37445,33.87714,F,"BX,W NOCA M",1
WINSEMIGA1,2017-04-28,CLG,1007,2711-58015,-84.37391,33.8775,F,CARW KX,1
SKRALOUNC1,2017-04-27,AJB,1048,2771-40418,-79.8051,36.1483,F,noData,1
HOPKMARGA1,2017-04-27,CLG,1034,2711-58085,-84.47214,34.04844,F,"OX,B SOSP",1
HOPKMARGA1,2017-04-27,CLG,1136,2701-39053,-84.47184,34.04804,F,"B,XB NOCA Male",1
LAKEAESVA1,2017-04-26,KLW,1223,2421-11586,-77.34537,38.96717,F,"saw y,x with 100% certainty. red band missing- no other possible birds it could have been",1
NICHGLONC1,2017-04-26,RWR,0830,2711-64001,NA,0,0,1,NA
NICHGLONC1,2017-04-26,NA,NA,NA,NA,0,0,NA,0
PLANANDGA1,2017-04-25,CLG,1050,2651-47405,-84.3129,33.7811,F,WO NOCA F,1
ROBIRONFL1,2017-04-24,ERF,0940,2641-96752,-82.49002,29.70571,F,noData,1
ROBIRONFL1,2017-04-24,ERF,1000,2661-31393,-82.48997,29.70558,F,noData,1
ROBIRONFL1,2017-04-24,ERF,1030,2641-96748,-82.49139,29.70533,F,noData,1
ARLINESVA1,2017-04-24,KLW,1300,2541-40482,-77.12288,38.87903,F,noData,1
DESIELAGA1,2017-04-24,CLG,1002,2711-58059,-84.33926,33.87671,F,"SOSP R,G",1
DESIELAGA1,2017-04-24,CLG,1113,2711-58058,-84.34095,33.87714,F,"CARW ?,BX",1
AAROJESFL1,2017-04-22,ERF,0810,2661-31319,-82.65945,29.31844,F,noData,1
JOHNNORNC1,2017-04-22,AJB,1025,2711-64066,-79.3305,35.9576,F,noData,1
WANGMATNC1,2017-04-21,AJB,1017,2180-92522,-79.9518,36.2036,F,noData,1
OBRICHRMD1,2017-04-21,KLW,0730,2651-52495,-76.92444,39.01342,I,noData,99999
ASTOLAUGA1,2017-04-20,CLG,1014,2711-57720,-84.45765,33.99014,F,"O,? CARW Singing in reponse to playbac, yet marked as Female.",1
ASTOLAUGA1,2017-04-20,CLG,1112,2651-52441,-84.4569,33.98898,F,"G, ? NOCA male",1
COLSKATMD1,2017-04-20,"akw, klw",1401,2690-95954,-76.84544,39.15747,F,noData,1
FORESESMD1,2017-04-19,akw,1200,2421-11945,-77.019703,39.033631,I,location estimated from map,99999
BELMNIKGA1,2017-04-18,CLG,1019,2711-54755,-84.34242,34.05306,F,"?, W TUTI",1
DOWDMIRNC1,2017-04-18,AJB,0732,0951-61581,99999,99999,I,noData,99999
FORESESMD1,2017-04-18,"akw, klw",1321,2421-11945,-77.01974,39.03429,F,noData,1
JACOSUSFL1,2017-04-18,ERF,0940,2541-37502,-82.34919,29.66386,F,noData,1
HARRMARGA1,2017-04-17,CLG,1035,2641-96794,-84.2504,33.75938,F,"MX,W NOCA M",1
KEATELINC1,2017-04-15,AJB,0856,2180-92509,99999,99999,I,noData,99999
PRITANGGA1,2017-04-15,CLG,1057,2711-54765,-84.29473,33.76069,F,OW CARW,1
PRITANGGA1,2017-04-15,CLG,1113,2421-11339,-84.29395,33.75965,F,"XM,W NOCA M",1
FURRMELGA1,2017-04-14,CLG,1039,2730-24998,-84.23045,33.87034,F,"R,XG CACH",1
WISSSTEGA1,2017-04-13,CLG,1028,2661-31836,-84.36744,33.84386,F,"O,W SOSP",1
WISSSTEGA1,2017-04-13,CLG,1121,2701-39019,-84.36659,33.84313,F,"X,W NOCA M",1
LAUESARFL1,2017-04-13,ERF,0740,2641-96733,-82.36905,29.70673,I,noData,99999
NEWTROBNC1,2017-04-13,AJB,0830,2180-92480,99999,99999,I,noData,99999
NEWTROBNC1,2017-04-13,AJB,0900,0851-39896,99999,99999,I,noData,99999
KRENMARGA1,2017-04-12,CLG,0954,2701-39036,-84.33965,33.82034,F,"OX, K Male NOCA",1
SIMPEDWNC1,2017-04-11,AJB,1050,2180-92536,-80.490094,35.130558,F,noData,1
SIMPEDWNC1,2017-04-11,AJB,1215,0951-61553,99999,99999,I,noData,1
ELLIJONFL1,2017-04-10,ERF,1010,2331-09357,-82.29758,29.63185,F,noData,1
FLOWPATGA1,2017-04-10,CLG,1022,2730-24985,-84.46151,34.01182,F,"G,RX CACH",1
FLOWPATGA1,2017-04-10,CLG,1022,2711-58038,-84.46151,34.01182,F,"BO,X TUTI",1
CHAMPAUGA1,2017-04-09,CLG,1000,1272-44243,-84.22472,33.81293,I,"Banded Brown Thrasher GY,X",1
SAPPBILGA1,2017-04-08,CLG,0947,1352-27761,-84.27006,33.82747,F,"O, ?X AMRO",1
BANDCATFL1,2017-04-07,ERF,1020,2541-40406,-82.52415,29.23551,F,noData,1
HEADDOTGA1,2017-04-07,CLG,0933,2711-58031,-84.33569,34.15358,F,"?,?O CARW",1
HEADDOTGA1,2017-04-07,CLG,0948,2711-58032,-84.33536,34.15369,F,"R,XW TUTI",1
HEADDOTGA1,2017-04-07,CLG,1042,2421-11340,-84.33551,34.15338,F,"F NOCA R,XW",1
NOSSANDFL1,2017-04-01,ERF,0935,2541-40422,-82.38081,29.66566,F,noData,1
BLOOLEEFL1,2017-03-31,ERF,1010,2601-07787,-82.46448,29.56465,F,noData,1
BLOOLEEFL1,2017-03-31,ERF,1032,2601-07791,-82.43531,29.56469,F,noData,1
KILGJACGA1,2017-03-30,CLG,1032,2341-30200,-84.29823,33.82581,F,"O/R, X SOSP",1
KILGJACGA1,2017-03-30,CLG,1037,2651-52411,-84.29829,33.22542,F,"Y/?, ? NOCA",1
WINTCHAFL1,2017-03-29,ERF,0943,2531-99391,-82.33633,29.67483,F,"ONLY HAD X,O",1
BRAXBOBGA1,2017-03-27,CLG,1027,1352-27605,-84.40956,33.67048,F,"X, RG AMRO",1
BRAXBOBGA1,2017-03-27,CLG,1055,2711-58041,-84.41019,33.66919,F,"K, XY TUTI",1
BRADVALGA1,2017-03-25,11:59,1159,2750-41619,-84.36816,34.0481,F,"WO, R CACH",1
LICHJERFL1,2017-03-24,ERF,0905,2661-07831,-82.38199,29.6461,I,SAW WHILE BANDING,99999
FREEJOHFL1,2017-03-23,ERF,0955,2710-25719,-82.33591,29.66402,F,noData,1
SHERNYLGA1,2017-03-22,CLG,1102,2661-31802,-84.44126,34.02301,F,"Y/P, X TUTI",1
HERRJAYFL1,2017-03-21,ERF,1035,2640-61806,82.5533,29.47989,F,noData,1
HERRJAYFL1,2017-03-21,ERF,1056,2661-31301,82.55322,29.47843,F,noData,1
WEBBTOMFL1,2016-09-28,ZZ,0001,2640-61823,99999,99999,F,noData,1
CHERNADFL1,2016-09-28,ZZ,0001,2661-07672,99999,99999,F,noData,1
DOUGSANFL1,2016-09-28,ZZ,0710,2571-70413,99999,99999,F,noData,1
HUNTVIRPA1,2016-07-31,MW,0700,2710-53636,-80.061657,40.375309,I,noData,99999
HUNTVIRPA1,2016-07-31,MW,0739,2401-30833,-80.061657,40.375309,I,noData,99999
DELUKARVA2,2016-07-26,KPK,1135,2711-77714,-77.077,38.89214,F,noData,1
SOLIAPRMD1,2016-07-25,KPK,1059,2651-56767,-76.7666,38.41163,F,noData,1
NAYLMICMD2,2016-07-25,JLM,0800,2421-11980,99999,99999,I,noData,99999
NAYLMICMD2,2016-07-25,JLM,0900,1292-64569,99999,99999,I,noData,99999
WILELINMD1,2016-07-22,KPK,0932,2750-41378,-76.21126,38.97032,F,noData,1
BURNNANMD1,2016-07-22,KPK,0807,2711-77651,-76.12448,38.73339,F,noData,1
BURNNANMD1,2016-07-22,KPK,0733,2711-77650,-76.12469,38.73187,F,noData,1
WILDANNVA2,2016-07-21,VEM,0710,2651-47529,-77.20485318,38.867803,I,noData,99999
HOPEDONPA1,2016-07-21,MW,0755,1761-81988,-80.041515,40.37245,I,noData,99999
DELUKARVA1,2016-07-20,KPK,0926,2441-14030,-77.16217,38.90501,F,noData,1
MUTRCYNVA2,2016-07-20,JLM,1007,2641-63879,99999,99999,I,noData,99999
MUTRCYNVA2,2016-07-20,JLM,0934,2571-89972,99999,99999,I,noData,99999
WIEBFRAMD1,2016-07-19,"KJW,JRQ",0915,2531-74557,-77.01577363,38.977191,I,noData,99999
ALCACHLPA1,2016-07-19,"BR, SR, JC",1130,2711-77433,99999,99999,I,noData,99999
RAUNERIMD2,2016-07-18,KJW,1300,2651-47519,-76.88422768,39.001636,F,noData,1
WILLTINVA1,2016-07-15,JLM,1122,2641-63888,99999,99999,F,noData,1
WILLTINVA1,2016-07-15,JLM,1206,2651-51553,99999,99999,I,noData,99999
FECHMARPA1,2016-07-15,"BR,JC,JK",0630,2711-77313,99999,99999,I,noData,99999
FECHMARPA1,2016-07-15,"BR,JC,JK",0830,2711-77316,99999,99999,I,noData,99999
CAMPGLOMD1,2016-07-14,JLM,0909,2690-95995,99999,99999,I,noData,99999
CAMPGLOMD1,2016-07-14,JLM,0800,2641-63786,99999,99999,I,noData,99999
BILLPAIDC1,2016-07-13,"KJW,MAR",1105,2421-11389,-77.01423267,38.971694,F,noData,1
CASACORPA1,2016-07-12,"BR, SR",0001,2711-77254,99999,99999,I,noData,99999
MCNAKRIMD1,2016-07-12,KPK,0745,2531-90268,-77.09843,38.95863,I,noData,99999
MCNAKRIMD1,2016-07-12,KPK,0756,2651-56764,-77.09866,38.95863,I,noData,99999
MCNAKRIMD1,2016-07-12,KPK,0810,2711-77630,-77.09866,38.95863,I,noData,99999
MCNAKRIMD1,2016-07-12,KPK,0914,2711-77624,-77.09066,38.95863,I,noData,99999
MCNAKRIMD1,2016-07-12,KPK,1157,2711-77626,-77.097544,38.957509,F,noData,1
MCNAKRIMD1,2016-07-12,KPK,1219,2531-90270,-77.099176,38.958608,F,noData,1
MCNAKRIMD1,2016-07-12,KPK,1226,2651-56766,-77.099176,38.958608,F,noData,1
ONTAHOUDC1,2016-07-12,"KJW,MAR",1135,2421-11984,-77.04138831,38.926135,F,noData,1
LANGANKVA1,2016-07-11,KPK,0847,2641-96846,-77.299275,38.93561,I,noData,99999
LANGANKVA1,2016-07-11,KPK,1129,2750-64303,-77.29947,38.93614,F,noData,1
MARRPETMD2,2016-07-10,DLN,1135,2651-47623,-77.00515466,38.974355,F,noData,1
LANDCELVA1,2016-07-09,KPK,0750,2441-13876,-77.2409741,38.882144,I,noData,99999
MORRCHRVA1,2016-07-09,JLM,1147,2750-41353,99999,99999,F,noData,1
SALITYLNC1,2016-07-08,AJB,0930,2180-92572,99999,99999,P,noData,99999
SALITYLNC1,2016-07-08,AJB,0945,2711-64168,99999,99999,I,noData,99999
ASSMCARMD1,2016-07-08,"KJW,MAR",1010,2301-56535,-77.05677032,38.985801,I,noData,99999
LINDHANMD1,2016-07-08,KPK,0846,2571-89952,-77.084671,38.980698,I,noData,99999
LINDHANMD1,2016-07-08,KPK,0853,2711-77640,-77.084671,38.980698,I,noData,99999
SPEAMARNC1,2016-07-07,ELB,1017,2711-64114,99999,99999,F,noData,1
VONGJENMD1,2016-07-07,"KJW,MAR",0900,2411-37406,-77.13120596,39.009927,I,noData,99999
VONGJENMD1,2016-07-07,"KJW,MAR",1034,2411-37404,-77.1313423,39.009852,I,noData,99999
VONGJENMD1,2016-07-07,"KJW,MAR",1200,2750-41403,-77.13120596,39.009927,F,noData,1
HULLJEFVA1,2016-07-07,KPK,0957,1272-42422,-77.07068,38.82678,I,noData,99999
HULLJEFVA1,2016-07-07,KPK,1131,2341-30398,-77.07214,38.82748,F,noData,1
HULLJEFVA1,2016-07-07,KPK,1200,2441-13833,-77.06987,38.82597,F,noData,1
MARRPETMD2,2016-07-06,DLN,1419,2531-74600,99999,99999,I,noData,99999
PHARAIMMD1,2016-07-06,"KJW,MAR",0908,2710-54347,-76.47008642,39.017458,I,noData,99999
BUISNORVA1,2016-07-05,JLM,1030,2531-74567,-77.26477,38.74165,I,noData,99999
CAUSSUSMD1,2016-07-05,"KJW,MAR",1127,2661-31872,-77.17532099,39.298443,F,noData,1
FISHFERVA1,2016-07-05,KPK,0823,2571-70346,-77.131815,38.912823,I,noData,99999
FISHFERVA1,2016-07-05,KPK,1209,2750-64479,-77.13081,38.91284,F,noData,1
FISHFERVA1,2016-07-05,KPK,1251,2531-90261,-77.13223,38.91249,F,noData,1
STANJEFMD1,2016-07-02,"KJW,MAR",1230,2810-03332,-77.06795585,38.976638,F,noData,1
STANJEFMD1,2016-07-02,"KJW,MAR",0940,2710-53949,-77.06845692,38.977197,I,noData,99999
WILLCAINC1,2016-07-02,ELB,1154,2711-64104,99999,99999,F,noData,1
DEGELAUNC1,2016-07-02,AJB,1230,2750-51201,99999,99999,F,noData,1
FARYSIMMD1,2016-07-02,KPK,1154,2421-11502,-77.0183,38.98852,F,noData,1
FARYSIMMD1,2016-07-02,KPK,1203,2711-77613,-77.01958,38.98921,F,noData,1
LUCAJILMD1,2016-07-01,KJW,0950,2661-31595,-77.10740161,38.9491,I,noData,99999
BLANBETMD1,2016-06-30,KPK,0820,2641-96580,-76.544997,39.10519,I,noData,99999
MOSMCARMD1,2016-06-30,"KJW,MAR",0700,2441-13854,-76.46771669,39.092718,I,noData,99999
MOSMCARMD1,2016-06-30,"KJW,MAR",1132,2411-37220,-76.46867911,39.092291,F,noData,1
MOSMCARMD1,2016-06-30,"KJW,MAR",1152,2810-03329,-76.46853311,39.091942,F,noData,1
OWENKATMD1,2016-06-30,JLM,0930,2651-52486,-77.14623,39.07316,I,noData,99999
OWENKATMD1,2016-06-30,JLM,1136,2651-52485,-77.14623,39.07316,I,noData,99999
OWENKATMD1,2016-06-30,JLM,1200,2711-57704,-77.14672,39.07286,F,noData,1
TABACARPA1,2016-06-29,MW,1045,2661-31448,99999,99999,I,noData,99999
BURGRENNC1,2016-06-29,AJB,1150,2180-92594,99999,99999,F,noData,1
PERRCHRMD1,2016-06-29,"KJW,MAR",1209,2711-77542,-76.5481,39.00997,F,noData,1
PERRCHRMD1,2016-06-29,"KJW,MAR",1243,2710-54337,-76.5481,39.010574,F,noData,1
GERYERIMD1,2016-06-28,KJW,1233,2561-56891,-77.1194,39.000213,F,noData,1
GERYERIMD1,2016-06-28,KJW,1233,2561-56890,-77.11936759,39.000213,F,noData,1
ANDRKENVA1,2016-06-27,JLM,0830,2571-89992,-77.34554,38.92377,I,noData,99999
MOLIKARMD1,2016-06-27,"KJW,MAR",1134,2711-77541,-76.5349,38.704333,F,noData,1
PIROELADC1,2016-06-26,KJW,1214,2730-26440,-77.0821,38.958258,F,noData,1
TRAUPATVA2,2016-06-25,MAR,0950,2750-64420,-77.3285,38.996729,I,noData,99999
TRAUPATVA2,2016-06-25,VEM,0945,2661-31555,-77.3285,38.996729,I,noData,99999
TRAUPATVA2,2016-06-25,vem,1040,2531-90263,-77.3291,38.996817,F,noData,1
MULLJOYVA1,2016-06-24,KPK,1012,2441-13861,-77.33956,38.68805,I,noData,99999
MULLJOYVA1,2016-06-24,KPK,1153,2571-89991,-77.3408,38.68644,F,noData,1
MULLJOYVA1,2016-06-24,KPK,1223,2421-11990,-77.34155,38.68795,F,noData,1
SKRALOUNC1,2016-06-23,AJB,1000,2711-64158,99999,99999,I,noData,99999
ROHRSALMD1,2016-06-22,"MAR, KJW",1142,2570-44724,-76.5533,38.860502,F,noData,1
SINGVIRDC1,2016-06-21,JLM,0710,2711-57707,-77.07535,38.94754,I,noData,1
SINGVIRDC1,2016-06-21,JLM,0840,2651-52482,-77.07535,38.94754,I,noData,1
SINGVIRDC1,2016-06-21,JLM,1227,2711-57705,-77.07648,38.94749,F,noData,1
MANNJANDC1,2016-06-21,"KPK, AEH",0720,2411-37740,99999,99999,I,noData,99999
MANNJANDC1,2016-06-21,"KPK, AEH",0725,2651-51549,99999,99999,I,noData,99999
MANNJANDC1,2016-06-21,"KPK, AEH",0809,2641-63845,99999,99999,I,noData,99999
WISECELMD1,2016-06-20,"DLN, KJW",0810,2651-47516,-77.0324,39.069859,I,noData,99999
WISECELMD1,2016-06-20,"DLN, KJW",0001,1232-94725,99999,99999,I,noData,99999
WISECELMD1,2016-06-20,"DLN, KJW",1405,2730-24718,-77.0311,39.070009,F,noData,1
ENNEBECFL1,2016-06-19,ZZ,0820,1991-18052,99999,99999,F,noData,1
