userId,bandNumber,date,time,comment,sessionId
BECCA,2471-68010,2018-11-20,20:24 UTC,,NA
BRIAN,2471-68010,2018-11-20,20:24 UTC,,NA
BRIAN,2701-39091,2018-11-20,20:25 UTC,,NA
BECCA,2701-39091,2018-11-20,20:25 UTC,,NA
BRIAN,2471-68011,2018-11-20,20:26 UTC,,NA
BECCA,2471-68011,2018-11-20,20:26 UTC,,NA
BRIAN,2711-77194,2018-11-20,20:27 UTC,,NA
BRIAN,2711-77194,2018-11-21,12:05 UTC,,NA
BRIAN,2701-39091,2018-11-21,12:05 UTC,,NA
BRIAN,2741-54668,2018-11-21,12:07 UTC,,NA
BRIAN,2471-68020,2018-11-21,12:08 UTC,,NA
BRIAN,2701-74787,2018-11-21,12:09 UTC,,NA
BRIAN,2741-54677,2018-11-21,12:10 UTC,,NA
BRIAN,2701-74746,2018-11-21,12:13 UTC,,NA
KEVIN,2741-54685,2018-11-21,12:29 UTC,,NA
KEVIN,O_RM,2018-11-21,13:20 UTC,Male,NA
KEVIN,2471-68020,2018-11-21,13:21 UTC,,NA
BRIAN,2840-12279,2018-11-21,13:47 UTC,,NA
BRIAN,2701-74787,2018-11-21,13:47 UTC,,NA
BRIAN,2701-74781,2018-11-21,13:48 UTC,,NA
BRIAN,2711-77194,2018-11-21,13:49 UTC,,NA
BRIAN,2471-68028,2018-11-21,13:49 UTC,,NA
BRIAN,2701-74787,2018-11-21,13:49 UTC,,NA
BRIAN,2471-68028,2018-11-21,13:50 UTC,,NA
BRIAN,W_OG,2018-11-21,13:52 UTC,,NA
BRIAN,O_GG,2018-11-21,13:59 UTC,,NA
BRIAN,2471-68020,2018-11-21,14:04 UTC,,NA
BRIAN,2741-54668,2018-11-21,14:07 UTC,,NA
BRIAN,2471-68020,2018-11-21,14:08 UTC,,NA
BRIAN,2840-12279,2018-11-21,14:15 UTC,,NA
BOB,2471-68095,2018-11-21,16:19 UTC,,NA
BOB,2471-68024,2018-11-21,16:20 UTC,,NA
BOB,2701-74746,2018-11-21,16:26 UTC,black on left appears a bit stuck high up on tarsus,NA
BOB,2741-54677,2018-11-21,16:30 UTC,,NA
DENISSE,2701-74787,2018-11-21,16:52 UTC,,NA
DENISSE,2741-54668,2018-11-21,16:55 UTC,,NA
DENISSE,2471-68011,2018-11-21,17:00 UTC,,NA
BECCA,2471-68011,2018-11-21,17:01 UTC,,NA
BECCA,2471-68095,2018-11-21,17:06 UTC,,NA
BECCA,OB_R,2018-11-21,17:08 UTC,,NA
BECCA,2701-74748,2018-11-21,17:16 UTC,,NA
BECCA,2701-39091,2018-11-21,17:18 UTC,,NA
BECCA,WM_M,2018-11-21,17:19 UTC,,NA
BOB,W_OG,2018-11-21,17:29 UTC,band combos for some species too similar. identical bands/configurations used on same leg in many cases. very often observer can only view one leg. ,NA
BOB,2750-64378,2018-11-21,17:32 UTC,mix up the colors/configuration more on same legs across individuals of same species.,NA
BOB,2471-68028,2018-11-21,17:33 UTC,,NA
BOB,2471-68219,2018-11-21,17:36 UTC,listed as unknown sex; definitely as male,NA
BOB,2701-74787,2018-11-21,17:40 UTC,,NA
BOB,2471-68025,2018-11-21,17:41 UTC,,NA
BRIAN,2471-68025,2018-11-21,12:43 EST,,NA
BRIAN,2840-12279,2018-11-21,12:43 EST,,NA
BRIAN,2471-68011,2018-11-21,13:07 EST,,NA
BRIAN,2471-68028,2018-11-21,13:10 EST,,NA
BRIAN,2701-74784,2018-11-21,13:10 EST,,NA
BRIAN,2471-68010,2018-11-21,13:13 EST,,NA
BRIAN,2711-77194,2018-11-21,13:14 EST,,NA
BRIAN,2701-74781,2018-11-21,13:16 EST,,NA
BECCA,2701-74781,2018-11-21,18:17 UTC,,NA
BRIAN,2840-12279,2018-11-21,13:23 EST,,BRIAN_2018-11-21 13:22:19
BRIAN,2701-74781,2018-11-21,18:33 UTC,,BRIAN_2018-11-21 18:33:21
BRIAN,2711-54868,2018-11-21,18:59 UTC,,BRIAN_2018-11-21 18:58:51
BRIAN,2471-68203,2018-11-21,19:06 UTC,,BRIAN_2018-11-21 18:58:51
BRIAN,2741-54668,2018-11-21,19:09 UTC,,BRIAN_2018-11-21 18:58:51
BRIAN,2701-74748,2018-11-21,19:10 UTC,,BRIAN_2018-11-21 18:58:51
BRIAN,2701-74793,2018-11-21,19:12 UTC,,BRIAN_2018-11-21 18:58:51
BRIAN,2471-68028,2018-11-21,19:15 UTC,,BRIAN_2018-11-21 18:58:51
BRIAN,R_BR,2018-11-21,19:16 UTC,,BRIAN_2018-11-21 18:58:51
BRIAN,M_BK,2018-11-21,19:17 UTC,,BRIAN_2018-11-21 18:58:51
BRIAN,2701-74793,2018-11-21,19:21 UTC,,BRIAN_2018-11-21 18:58:51
BRIAN,2471-68024,2018-11-21,19:21 UTC,,BRIAN_2018-11-21 18:58:51
BRIAN,2701-74745,2018-11-21,19:27 UTC,,BRIAN_2018-11-21 18:58:51
BRIAN,2701-74781,2018-11-21,19:29 UTC,,BRIAN_2018-11-21 18:58:51
BRIAN,WM_M,2018-11-21,19:31 UTC,,BRIAN_2018-11-21 18:58:51
BRIAN,2701-74787,2018-11-21,19:35 UTC,,BRIAN_2018-11-21 18:58:51
BRIAN,2701-74787,2018-11-21,19:39 UTC,,BRIAN_2018-11-21 18:58:51
BRIAN,2471-68024,2018-11-21,19:45 UTC,,BRIAN_2018-11-21 18:58:51
BRIAN,2701-74747,2018-11-21,21:23 UTC,,BRIAN_2018-11-21 21:23:26
TEST,2741-54668,2018-11-22,11:53 UTC,,TEST_2018-11-22 11:53:25
KEVIN,2471-68028,2018-11-22,11:59 UTC,,KEVIN_2018-11-22 11:54:10
KEVIN,2711-77194,2018-11-22,12:00 UTC,,KEVIN_2018-11-22 11:54:10
KEVIN,2471-68010,2018-11-22,12:01 UTC,,KEVIN_2018-11-22 11:54:10
KEVIN,2701-74787,2018-11-22,12:43 UTC,,KEVIN_2018-11-22 12:40:44
KEVIN,2701-39091,2018-11-22,12:44 UTC,,KEVIN_2018-11-22 12:40:44
KEVIN,2701-74763,2018-11-23,12:31 UTC,,KEVIN_2018-11-23 12:29:06
KEVIN,O_GG,2018-11-23,13:00 UTC,,KEVIN_2018-11-23 13:00:32
KEVIN,2701-74787,2018-11-23,13:03 UTC,,KEVIN_2018-11-23 13:00:32
KEVIN,WK_O,2018-11-23,13:04 UTC,,KEVIN_2018-11-23 13:00:32
KEVIN,2701-74787,2018-11-24,12:20 UTC,,KEVIN_2018-11-24 12:18:23
KEVIN,2840-12279,2018-11-24,12:23 UTC,,KEVIN_2018-11-24 12:18:23
KEVIN,2701-39091,2018-11-24,12:24 UTC,,KEVIN_2018-11-24 12:18:23
KEVIN,2840-12279,2018-11-24,12:25 UTC,,KEVIN_2018-11-24 12:18:23
KEVIN,2840-12279,2018-11-24,12:36 UTC,,KEVIN_2018-11-24 12:18:23
KEVIN,2701-74781,2018-11-24,12:37 UTC,,KEVIN_2018-11-24 12:18:23
KEVIN,2741-54677,2018-11-24,12:42 UTC,,KEVIN_2018-11-24 12:18:23
KEVIN,2840-12279,2018-11-24,12:43 UTC,,KEVIN_2018-11-24 12:18:23
KEVIN,2701-74781,2018-11-24,12:46 UTC,,KEVIN_2018-11-24 12:18:23
KEVIN,2701-74781,2018-11-24,12:54 UTC,,KEVIN_2018-11-24 12:18:23
BRIAN,2701-74714,2018-11-24,14:00 UTC,,BRIAN_2018-11-24 14:00:03
BRIAN,KR_P,2018-11-24,15:36 UTC,,BRIAN_2018-11-24 15:35:32
BRIAN,B_WO,2018-11-24,15:36 UTC,,BRIAN_2018-11-24 15:35:32
BRIAN,2471-68219,2018-11-24,15:40 UTC,,BRIAN_2018-11-24 15:35:32
BRIAN,2701-74787,2018-11-24,15:43 UTC,,BRIAN_2018-11-24 15:35:32
BRIAN,2471-68236,2018-11-24,15:47 UTC,,BRIAN_2018-11-24 15:35:32
BRIAN,YP_B,2018-11-24,15:50 UTC,,BRIAN_2018-11-24 15:35:32
BRIAN,2711-77194,2018-11-24,15:54 UTC,,BRIAN_2018-11-24 15:35:32
BRIAN,KR_P,2018-11-24,15:54 UTC,,BRIAN_2018-11-24 15:35:32
BRIAN,2701-74746,2018-11-24,15:57 UTC,,BRIAN_2018-11-24 15:35:32
BRIAN,B_WO,2018-11-24,15:57 UTC,,BRIAN_2018-11-24 15:35:32
BRIAN,2701-74746,2018-11-24,15:58 UTC,,BRIAN_2018-11-24 15:35:32
BRIAN,2701-74783,2018-11-24,15:59 UTC,,BRIAN_2018-11-24 15:35:32
BRIAN,2840-12279,2018-11-24,16:35 UTC,,BRIAN_2018-11-24 16:30:18
BRIAN,2701-74747,2018-11-24,16:36 UTC,,BRIAN_2018-11-24 16:30:18
BRIAN,YP_B,2018-11-24,16:37 UTC,,BRIAN_2018-11-24 16:30:18
BRIAN,2471-68025,2018-11-24,16:39 UTC,,BRIAN_2018-11-24 16:30:18
BRIAN,2471-68020,2018-11-24,16:43 UTC,,BRIAN_2018-11-24 16:30:18
KEVIN,O_GG,2018-11-25,12:50 UTC,,KEVIN_2018-11-25 12:44:35
KEVIN,2711-77194,2018-11-25,12:51 UTC,,KEVIN_2018-11-25 12:44:35
KEVIN,2471-68203,2018-11-25,12:52 UTC,,KEVIN_2018-11-25 12:44:35
KEVIN,2471-68031,2018-11-25,12:54 UTC,,KEVIN_2018-11-25 12:44:35
KEVIN,2471-68025,2018-11-25,12:54 UTC,,KEVIN_2018-11-25 12:44:35
KEVIN,2471-68085,2018-11-25,12:54 UTC,,KEVIN_2018-11-25 12:44:35
KEVIN,2471-68219,2018-11-25,14:31 UTC,Male,KEVIN_2018-11-25 14:29:50
KEVIN,2840-12279,2018-11-25,14:31 UTC,,KEVIN_2018-11-25 14:29:50
KEVIN,2471-68028,2018-11-25,14:32 UTC,,KEVIN_2018-11-25 14:29:50
KEVIN,2701-74746,2018-11-25,14:32 UTC,,KEVIN_2018-11-25 14:29:50
KEVIN,2711-77169,2018-11-25,14:35 UTC,,KEVIN_2018-11-25 14:29:50
KEVIN,2701-74784,2018-11-25,15:50 UTC,,KEVIN_2018-11-25 15:49:43
KEVIN,2471-68227,2018-11-25,15:51 UTC,,KEVIN_2018-11-25 15:49:43
KEVIN,2471-68219,2018-11-25,15:52 UTC,,KEVIN_2018-11-25 15:49:43
KEVIN,2701-74782,2018-11-25,15:54 UTC,,KEVIN_2018-11-25 15:49:43
BRIAN,2701-74784,2018-11-25,18:59 UTC,,BRIAN_2018-11-25 18:58:28
BRIAN,2741-54668,2018-11-25,19:01 UTC,,BRIAN_2018-11-25 18:58:28
BRIAN,2741-54677,2018-11-25,19:02 UTC,,BRIAN_2018-11-25 18:58:28
BRIAN,2840-12279,2018-11-25,19:03 UTC,,BRIAN_2018-11-25 18:58:28
BRIAN,2701-74747,2018-11-25,19:03 UTC,,BRIAN_2018-11-25 18:58:28
BRIAN,KR_P,2018-11-25,19:05 UTC,,BRIAN_2018-11-25 18:58:28
BRIAN,2471-68219,2018-11-25,19:06 UTC,,BRIAN_2018-11-25 18:58:28
BRIAN,2750-41551,2018-11-25,19:07 UTC,,BRIAN_2018-11-25 18:58:28
BRIAN,2701-74781,2018-11-25,19:08 UTC,,BRIAN_2018-11-25 18:58:28
BRIAN,2471-68020,2018-11-25,19:09 UTC,,BRIAN_2018-11-25 18:58:28
BRIAN,2750-64378,2018-11-25,19:11 UTC,,BRIAN_2018-11-25 18:58:28
BRIAN,2471-68028,2018-11-25,19:13 UTC,,BRIAN_2018-11-25 18:58:28
KEVIN,2471-68020,2018-11-26,12:45 UTC,,KEVIN_2018-11-26 12:45:11
KEVIN,2840-12279,2018-11-26,12:45 UTC,,KEVIN_2018-11-26 12:45:11
KEVIN,2840-12279,2018-11-26,12:47 UTC,,KEVIN_2018-11-26 12:45:11
KEVIN,2471-68020,2018-11-26,12:47 UTC,,KEVIN_2018-11-26 12:45:11
KEVIN,2711-77194,2018-11-26,12:47 UTC,,KEVIN_2018-11-26 12:45:11
KEVIN,2471-68085,2018-11-26,12:48 UTC,,KEVIN_2018-11-26 12:45:11
KEVIN,2701-74781,2018-11-26,12:49 UTC,,KEVIN_2018-11-26 12:45:11
KEVIN,2471-68020,2018-11-26,12:51 UTC,,KEVIN_2018-11-26 12:45:11
KEVIN,2471-68020,2018-11-26,12:53 UTC,,KEVIN_2018-11-26 12:45:11
KEVIN,2471-68020,2018-11-26,12:54 UTC,,KEVIN_2018-11-26 12:45:11
KEVIN,2471-68020,2018-11-26,12:58 UTC,,KEVIN_2018-11-26 12:45:11
KEVIN,2711-54868,2018-11-26,13:01 UTC,,KEVIN_2018-11-26 12:45:11
KEVIN,2840-12295,2018-11-26,13:02 UTC,,KEVIN_2018-11-26 12:45:11
KEVIN,2471-68203,2018-11-26,13:03 UTC,,KEVIN_2018-11-26 12:45:11
KEVIN,2471-68203,2018-11-26,13:03 UTC,,KEVIN_2018-11-26 12:45:11
KEVIN,2711-54868,2018-11-26,13:04 UTC,,KEVIN_2018-11-26 12:45:11
KEVIN,2471-68085,2018-11-26,13:04 UTC,,KEVIN_2018-11-26 12:45:11
KEVIN,2711-77194,2018-11-26,13:04 UTC,,KEVIN_2018-11-26 12:45:11
KEVIN,2471-68015,2018-11-26,13:05 UTC,,KEVIN_2018-11-26 12:45:11
KEVIN,2701-74782,2018-11-26,13:06 UTC,,KEVIN_2018-11-26 12:45:11
KEVIN,2711-77194,2018-11-26,13:06 UTC,,KEVIN_2018-11-26 12:45:11
KEVIN,2471-68203,2018-11-26,13:07 UTC,,KEVIN_2018-11-26 12:45:11
KEVIN,2750-64378,2018-11-26,13:07 UTC,,KEVIN_2018-11-26 12:45:11
KEVIN,2471-68025,2018-11-26,13:08 UTC,,KEVIN_2018-11-26 12:45:11
KEVIN,2471-68085,2018-11-26,13:09 UTC,,KEVIN_2018-11-26 12:45:11
KEVIN,2840-12279,2018-11-26,13:10 UTC,,KEVIN_2018-11-26 12:45:11
KEVIN,2711-77194,2018-11-26,13:24 UTC,,KEVIN_2018-11-26 12:45:11
KEVIN,2471-68025,2018-11-26,13:24 UTC,,KEVIN_2018-11-26 12:45:11
KEVIN,2701-74793,2018-11-26,13:25 UTC,,KEVIN_2018-11-26 12:45:11
KEVIN,2741-54668,2018-11-26,13:28 UTC,,KEVIN_2018-11-26 12:45:11
KEVIN,2701-74793,2018-11-26,13:28 UTC,,KEVIN_2018-11-26 12:45:11
BRIAN,2471-68203,2018-11-26,14:02 UTC,,BRIAN_2018-11-26 14:01:33
BRIAN,2711-54868,2018-11-26,14:03 UTC,,BRIAN_2018-11-26 14:01:33
BRIAN,2471-68025,2018-11-26,14:04 UTC,,BRIAN_2018-11-26 14:01:33
BRIAN,2701-74763,2018-11-26,14:05 UTC,,BRIAN_2018-11-26 14:01:33
BRIAN,2701-74748,2018-11-26,14:07 UTC,,BRIAN_2018-11-26 14:01:33
BRIAN,2701-74747,2018-11-26,14:08 UTC,,BRIAN_2018-11-26 14:01:33
BRIAN,2741-54677,2018-11-26,14:10 UTC,,BRIAN_2018-11-26 14:01:33
BRIAN,2471-68020,2018-11-26,14:13 UTC,,BRIAN_2018-11-26 14:01:33
BRIAN,2701-74787,2018-11-26,14:13 UTC,,BRIAN_2018-11-26 14:01:33
BRIAN,2471-68011,2018-11-26,14:14 UTC,,BRIAN_2018-11-26 14:01:33
BRIAN,2471-68095,2018-11-26,14:15 UTC,,BRIAN_2018-11-26 14:01:33
BRIAN,2741-54668,2018-11-26,14:15 UTC,,BRIAN_2018-11-26 14:01:33
BRIAN,2701-74787,2018-11-26,14:16 UTC,,BRIAN_2018-11-26 14:01:33
BRIAN,2471-68020,2018-11-26,14:18 UTC,,BRIAN_2018-11-26 14:01:33
BRIAN,2701-74782,2018-11-26,14:19 UTC,,BRIAN_2018-11-26 14:01:33
BRIAN,2471-68024,2018-11-26,14:25 UTC,,BRIAN_2018-11-26 14:01:33
BRIAN,2701-74784,2018-11-26,14:44 UTC,,BRIAN_2018-11-26 14:43:56
BRIAN,2471-68030,2018-11-26,14:44 UTC,,BRIAN_2018-11-26 14:43:56
BECCA,2840-12279,2018-11-26,15:14 UTC,,BECCA_2018-11-26 15:13:40
BRIAN,2471-68219,2018-11-26,15:18 UTC,,BRIAN_2018-11-26 15:18:24
BECCA,2471-68219,2018-11-26,15:19 UTC,,BECCA_2018-11-26 15:13:40
BRIAN,2840-12279,2018-11-26,15:19 UTC,,BRIAN_2018-11-26 15:18:24
BECCA,2701-74782,2018-11-26,15:51 UTC,,BECCA_2018-11-26 15:49:46
BECCA,2471-68227,2018-11-26,15:53 UTC,,BECCA_2018-11-26 15:49:46
BECCA,KR_P,2018-11-26,15:54 UTC,,BECCA_2018-11-26 15:49:46
BECCA,2471-68020,2018-11-26,15:55 UTC,,BECCA_2018-11-26 15:49:46
BECCA,2701-74745,2018-11-26,15:56 UTC,,BECCA_2018-11-26 15:49:46
BECCA,B_GO,2018-11-26,16:01 UTC,,BECCA_2018-11-26 15:49:46
BECCA,2471-68026,2018-11-26,16:01 UTC,,BECCA_2018-11-26 15:49:46
BRIAN,2701-74782,2018-11-26,16:45 UTC,,BRIAN_2018-11-26 16:44:45
BRIAN,B_GO,2018-11-26,17:06 UTC,,BRIAN_2018-11-26 17:06:19
KEVIN,2471-68028,2018-11-26,17:59 UTC,,KEVIN_2018-11-26 17:59:32
KEVIN,2471-68028,2018-11-26,18:00 UTC,,KEVIN_2018-11-26 17:59:32
KEVIN,2840-12279,2018-11-26,18:07 UTC,,KEVIN_2018-11-26 17:59:32
KEVIN,2471-68236,2018-11-26,19:32 UTC,,KEVIN_2018-11-26 19:30:41
KEVIN,2471-68026,2018-11-26,20:37 UTC,,KEVIN_2018-11-26 20:37:18
BECCA,2711-77169,2018-11-26,20:46 UTC,,BECCA_2018-11-26 20:43:25
KEVIN,2701-39091,2018-11-26,20:47 UTC,,KEVIN_2018-11-26 20:45:00
BECCA,2701-39091,2018-11-26,20:51 UTC,,BECCA_2018-11-26 20:43:25
KEVIN,WM_M,2018-11-27,12:47 UTC,,KEVIN_2018-11-27 12:39:49
KEVIN,W_OG,2018-11-27,12:47 UTC,,KEVIN_2018-11-27 12:39:49
KEVIN,2471-68020,2018-11-27,13:11 UTC,,KEVIN_2018-11-27 13:03:55
BRIAN,2471-68020,2018-11-27,13:11 UTC,,BRIAN_2018-11-27 13:10:02
BRIAN,2701-74747,2018-11-27,13:18 UTC,,BRIAN_2018-11-27 13:10:02
BRIAN,2701-74782,2018-11-27,13:23 UTC,,BRIAN_2018-11-27 13:10:02
BECCA,2471-68219,2018-11-27,14:54 UTC,,BECCA_2018-11-27 14:53:41
KEVIN,2471-68219,2018-11-27,14:55 UTC,Male,KEVIN_2018-11-27 14:54:28
BECCA,2701-74783,2018-11-27,14:58 UTC,,BECCA_2018-11-27 14:53:41
BECCA,2471-68020,2018-11-27,15:11 UTC,,BECCA_2018-11-27 14:53:41
BECCA,2701-74782,2018-11-27,15:14 UTC,,BECCA_2018-11-27 14:53:41
KEVIN,2471-68020,2018-11-27,15:43 UTC,,KEVIN_2018-11-27 15:36:09
KEVIN,2471-68028,2018-11-27,16:20 UTC,,KEVIN_2018-11-27 16:19:08
KEVIN,2471-68020,2018-11-27,16:25 UTC,,KEVIN_2018-11-27 16:19:08
KEVIN,2421-11615,2018-11-27,16:36 UTC,,KEVIN_2018-11-27 16:19:08
BECCA,2421-11615,2018-11-27,16:37 UTC,,BECCA_2018-11-27 16:33:06
KEVIN,2471-68028,2018-11-27,17:01 UTC,,KEVIN_2018-11-27 17:00:04
KEVIN,2471-68020,2018-11-27,17:10 UTC,,KEVIN_2018-11-27 17:00:04
KEVIN,2471-68020,2018-11-27,17:10 UTC,,KEVIN_2018-11-27 17:00:04
KEVIN,2471-68020,2018-11-27,17:11 UTC,,KEVIN_2018-11-27 17:00:04
KEVIN,2471-68020,2018-11-27,17:13 UTC,,KEVIN_2018-11-27 17:00:04
BRIAN,2471-68236,2018-11-27,17:14 UTC,,BRIAN_2018-11-27 17:13:19
KEVIN,2471-68028,2018-11-27,17:23 UTC,,KEVIN_2018-11-27 17:00:04
KEVIN,2471-68236,2018-11-27,17:24 UTC,,KEVIN_2018-11-27 17:00:04
KEVIN,2701-74747,2018-11-27,17:27 UTC,,KEVIN_2018-11-27 17:00:04
BRIAN,2471-68026,2018-11-27,17:30 UTC,,BRIAN_2018-11-27 17:29:50
BRIAN,2701-74793,2018-11-27,17:31 UTC,,BRIAN_2018-11-27 17:29:50
BRIAN,2471-68024,2018-11-27,17:32 UTC,,BRIAN_2018-11-27 17:29:50
BRIAN,2471-68028,2018-11-27,17:34 UTC,,BRIAN_2018-11-27 17:29:50
BRIAN,2701-74748,2018-11-27,17:37 UTC,,BRIAN_2018-11-27 17:29:50
BRIAN,2471-68020,2018-11-27,17:37 UTC,,BRIAN_2018-11-27 17:29:50
KEVIN,2471-68020,2018-11-27,17:39 UTC,,KEVIN_2018-11-27 17:00:04
BECCA,KR_P,2018-11-27,18:21 UTC,,BECCA_2018-11-27 18:17:21
BECCA,-_PY,2018-11-27,18:22 UTC,,BECCA_2018-11-27 18:17:21
KEVIN,2471-68028,2018-11-27,19:01 UTC,,KEVIN_2018-11-27 19:00:22
KEVIN,2471-68020,2018-11-28,13:41 UTC,,KEVIN_2018-11-28 13:38:20
BECCA,2701-74784,2018-11-28,16:04 UTC,,BECCA_2018-11-28 16:04:04
BECCA,2471-68024,2018-11-28,16:08 UTC,,BECCA_2018-11-28 16:04:04
KEVIN,2471-68020,2018-11-28,19:14 UTC,,KEVIN_2018-11-28 19:13:47
KEVIN,2471-68026,2018-11-28,19:15 UTC,,KEVIN_2018-11-28 19:13:47
KEVIN,2701-74745,2018-11-28,19:16 UTC,,KEVIN_2018-11-28 19:13:47
KEVIN,2840-12279,2018-11-28,19:16 UTC,,KEVIN_2018-11-28 19:13:47
BECCA,2471-68236,2018-11-28,20:58 UTC,,BECCA_2018-11-28 20:57:23
BECCA,2471-68020,2018-11-28,20:58 UTC,,BECCA_2018-11-28 20:57:23
BECCA,2471-68028,2018-11-28,20:59 UTC,,BECCA_2018-11-28 20:57:23
BECCA,2840-12279,2018-11-28,21:00 UTC,,BECCA_2018-11-28 20:57:23
KEVIN,2701-74787,2018-11-29,12:59 UTC,,KEVIN_2018-11-29 12:56:29
KEVIN,2471-68025,2018-11-29,13:02 UTC,,KEVIN_2018-11-29 12:56:29
KEVIN,O_GG,2018-11-29,13:03 UTC,,KEVIN_2018-11-29 12:56:29
KEVIN,2701-39091,2018-11-29,13:12 UTC,Male,KEVIN_2018-11-29 12:56:29
BRIAN,2471-68028,2018-11-29,13:18 UTC,,BRIAN_2018-11-29 13:18:05
BRIAN,2701-74746,2018-11-29,13:20 UTC,,BRIAN_2018-11-29 13:18:05
BRIAN,2471-68028,2018-11-29,13:21 UTC,,BRIAN_2018-11-29 13:18:05
KEVIN,2471-68028,2018-11-29,13:23 UTC,,KEVIN_2018-11-29 12:56:29
KEVIN,2701-74781,2018-11-29,13:27 UTC,,KEVIN_2018-11-29 12:56:29
KEVIN,2791-03501,2018-11-29,13:29 UTC,,KEVIN_2018-11-29 12:56:29
KEVIN,2711-77194,2018-11-29,13:29 UTC,,KEVIN_2018-11-29 12:56:29
ESTHER,WO_Y,2018-11-29,15:13 UTC,,ESTHER_2018-11-29 15:04:36
ESTHER,2471-68227,2018-11-29,15:14 UTC,,ESTHER_2018-11-29 15:04:36
ESTHER,2471-68024,2018-11-29,15:18 UTC,,ESTHER_2018-11-29 15:14:47
ESTHER,2471-68020,2018-11-29,15:22 UTC,,ESTHER_2018-11-29 15:14:47
ESTHER,2711-77194,2018-11-29,15:25 UTC,,ESTHER_2018-11-29 15:14:47
ESTHER,-_PY,2018-11-29,15:28 UTC,,ESTHER_2018-11-29 15:14:47
BECCA,2471-68024,2018-11-29,15:29 UTC,,BECCA_2018-11-29 15:28:45
BECCA,-_PY,2018-11-29,15:29 UTC,,BECCA_2018-11-29 15:28:45
BECCA,2471-68020,2018-11-29,15:33 UTC,,BECCA_2018-11-29 15:28:45
ESTHER,2701-74783,2018-11-29,16:49 UTC,,ESTHER_2018-11-29 16:46:29
BECCA,2711-77169,2018-11-29,17:41 UTC,,BECCA_2018-11-29 17:41:04
BECCA,2471-68028,2018-11-29,17:43 UTC,,BECCA_2018-11-29 17:41:04
BECCA,2471-68259,2018-11-29,17:45 UTC,,BECCA_2018-11-29 17:41:04
BECCA,2741-54668,2018-11-29,17:46 UTC,,BECCA_2018-11-29 17:41:04
BECCA,2471-68020,2018-11-29,17:47 UTC,,BECCA_2018-11-29 17:41:04
BECCA,2701-74787,2018-11-29,17:47 UTC,,BECCA_2018-11-29 17:41:04
BECCA,O_GG,2018-11-29,17:49 UTC,,BECCA_2018-11-29 17:41:04
BECCA,2471-68095,2018-11-29,17:50 UTC,,BECCA_2018-11-29 17:41:04
BECCA,B_GO,2018-11-29,17:52 UTC,,BECCA_2018-11-29 17:41:04
KEVIN,2471-68020,2018-11-29,18:30 UTC,,KEVIN_2018-11-29 18:25:28
KEVIN,2471-68020,2018-11-29,18:49 UTC,,KEVIN_2018-11-29 18:25:28
KEVIN,2711-77194,2018-11-29,19:06 UTC,,KEVIN_2018-11-29 19:06:06
KEVIN,2471-68020,2018-11-29,19:06 UTC,,KEVIN_2018-11-29 19:06:06
KEVIN,2471-68028,2018-11-29,19:06 UTC,,KEVIN_2018-11-29 19:06:06
KEVIN,WO_Y,2018-11-29,19:07 UTC,,KEVIN_2018-11-29 19:06:06
KEVIN,2471-68020,2018-11-29,19:08 UTC,,KEVIN_2018-11-29 19:06:06
KEVIN,2471-68025,2018-11-29,19:10 UTC,,KEVIN_2018-11-29 19:06:06
KEVIN,2701-74784,2018-11-29,19:11 UTC,,KEVIN_2018-11-29 19:06:06
KEVIN,2701-74793,2018-11-29,19:13 UTC,,KEVIN_2018-11-29 19:06:06
KEVIN,2711-77169,2018-11-29,19:14 UTC,,KEVIN_2018-11-29 19:06:06
KEVIN,2840-12279,2018-11-29,19:14 UTC,,KEVIN_2018-11-29 19:06:06
ESTHER,2701-74793,2018-11-29,19:15 UTC,,ESTHER_2018-11-29 19:14:30
ESTHER,2471-68203,2018-11-29,19:15 UTC,,ESTHER_2018-11-29 19:14:30
KEVIN,2471-68203,2018-11-29,19:15 UTC,,KEVIN_2018-11-29 19:06:06
KEVIN,2741-54668,2018-11-29,19:16 UTC,,KEVIN_2018-11-29 19:06:06
KEVIN,2571-90159,2018-11-29,19:16 UTC,,KEVIN_2018-11-29 19:06:06
KEVIN,2701-74778,2018-11-29,19:18 UTC,Male,KEVIN_2018-11-29 19:06:06
ESTHER,2701-74781,2018-11-29,19:22 UTC,,ESTHER_2018-11-29 19:14:30
KEVIN,2701-74781,2018-11-29,19:22 UTC,,KEVIN_2018-11-29 19:06:06
KEVIN,2701-74783,2018-11-29,19:22 UTC,,KEVIN_2018-11-29 19:06:06
KEVIN,B_GO,2018-11-29,19:23 UTC,,KEVIN_2018-11-29 19:06:06
BECCA,2471-68227,2018-11-29,19:54 UTC,,BECCA_2018-11-29 19:53:09
BECCA,2471-68223,2018-11-29,20:10 UTC,,BECCA_2018-11-29 19:53:09
BECCA,2711-77194,2018-11-29,20:11 UTC,,BECCA_2018-11-29 19:53:09
BECCA,2701-39091,2018-11-29,20:12 UTC,,BECCA_2018-11-29 19:53:09
BECCA,2701-74781,2018-11-29,20:15 UTC,,BECCA_2018-11-29 19:53:09
BECCA,2471-68219,2018-11-29,20:16 UTC,,BECCA_2018-11-29 19:53:09
BECCA,2711-54868,2018-11-29,20:17 UTC,,BECCA_2018-11-29 19:53:09
KEVIN,2701-74787,2018-11-30,12:25 UTC,,KEVIN_2018-11-30 12:24:43
